P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,Clases
1666.805227,11409.24694,4597.941838,3313.647529,4886.056062,4598.45802,3511.601323,6480.600675,21919.9027,5110.454187,7197.917255,4682.457023,4510.397525,2538.693501,2610.299341,7424.377944,5573.133125,4454.243553,2867.283247,8644.803445,5498.021921,3096.404028,4084.351285,3958.770096,19410.88652,4511.367004,4826.719446,5903.550641,6878.213818,3013.247639,6442.288287,10080.91311,9131.608103,1270.759187,9707.548157,4347.091822,8165.340095,10258.38835,4976.368306,7038.883882,5134.51942,2443.666666,4160.22748,3706.781145,6919.353833,3266.142849,54929.42583,14907.41435,7408.768026,6847.282169,5648.598394,3482.792647,2183.304498,1957.645154,12129.0076,4718.207002,4283.661878,3078.574236,6216.941448,7654.077315,968.1278424,13132.64808,2976.926723,26552.75206,15215.90609,6445.825222,3648.977328,9327.049067,6766.983361,3348.776874,4296.449605,2483.379052,1481.354962,3160.504261,5430.515028,5220.339204,2793.847459,5538.534535,4089.902534,7514.673261,5587.147995,1175.1359,2779.005325,4190.991069,2475.794932,891.3455314,3804.552202,3697.935395,17524.00255,6065.187205,5410.343297,5374.667406,7961.242341,8295.189428,8353.230135,12651.75379,4103.398209,10390.57876,3696.256958,4469.400988,5257.364334,4279.055051,3320.681102,3292.956978,3841.773163,3744.966962,3987.620725,8962.34177,11098.26818,5634.993823,4818.278801,6042.272463,271.1741598,1476.992113,3886.327409,24100.54651,16521.0716,4163.481226,94.8271329,2
1408.736407,32756.68422,9052.070698,2402.856498,4008.546961,10317.97606,3666.969157,4707.624086,4505.146697,4045.128018,5508.654886,6886.015242,5139.510236,3149.195773,32408.70062,7482.075237,7957.348604,3367.765373,4687.004664,7725.034749,5372.453683,1969.091621,2424.70539,2827.366995,4603.685098,5488.231053,3860.744588,6149.713746,5490.27973,2691.557801,9388.632452,4658.846732,5632.659947,1139.939522,3291.100795,3377.802918,8207.892034,6274.800289,4305.494449,9608.291563,5577.983218,1637.415221,2441.260076,5459.569478,5710.519354,4418.886157,6595.638551,6064.48453,4977.7034,2699.95141,11188.42065,2950.936703,2390.993839,1961.62857,12383.26465,4518.210234,3483.873928,6271.160961,8460.857266,6353.792217,1349.525793,7378.056029,4160.22748,4403.679743,8390.105361,4465.987883,2610.009449,4324.790445,6796.81611,4525.993462,4107.790381,2538.871477,1765.497606,2953.896965,7498.446119,4682.564726,3089.062971,5794.833054,2875.222818,10542.40702,9280.538499,2109.415207,2266.049686,3542.149404,2052.500082,2062.264199,3571.35435,3283.492243,3344.580684,10253.79556,3601.310138,7353.548451,8368.762115,6895.824964,9452.483792,17103.48024,4572.998007,20352.93879,12406.66221,5809.363073,4515.518708,3647.572965,2968.525375,3132.407112,4676.793656,3400.448159,3704.054163,12374.09917,14796.87552,5097.399831,5096.638391,2563.647509,108.534259,3502.86143,6592.26071,23539.12858,47018.22974,9039.29003,108.534259,2
1122.040904,30764.00741,7165.361288,2594.13856,3706.891201,8856.049637,3266.213406,4669.045321,5648.598394,4851.639341,6276.38953,6477.833626,4385.009986,3001.547713,26552.75206,7351.800291,7161.441637,4121.630735,5187.46864,8043.199539,4875.027062,2165.47501,2586.055193,3055.455695,4343.238351,5214.310146,4089.022511,5650.506125,5787.441411,2491.59569,9068.042163,5261.310608,6068.372584,866.0747506,3435.790896,3581.291139,9660.769832,6950.122884,4357.826975,8848.248623,5585.032372,2046.399392,2736.001643,5636.163103,6276.772382,4693.797392,6734.157873,5286.108377,5515.266097,2727.341741,10773.55747,2943.364095,2820.520153,1709.330563,13081.85098,4754.060837,3193.66582,5229.664145,7998.167692,6715.220818,1272.69189,10343.94802,4279.917033,4170.141905,8168.987967,4314.298576,2321.855717,4585.55776,7702.543223,4203.779978,3869.693702,2302.136095,1718.22768,2945.527597,7368.057285,4518.529117,3140.804189,6603.32499,3261.738874,10019.7042,10919.82183,2117.237504,2817.52128,4150.641727,2723.513945,2314.239408,3912.164121,4041.665028,3409.710226,9388.632452,3513.092969,6014.378172,11400.2475,6979.370313,9605.249209,16032.8829,4628.527336,17866.95271,12516.17399,6297.566187,4123.863462,3968.998013,3377.802918,2859.37785,3448.972433,3619.58516,4269.550862,12774.59852,15029.96758,5042.538084,3969.085681,2561.313615,92.33225678,1686.363628,6931.932844,22605.59886,47141.97206,7359.955078,92.33225678,2
3502.662866,56408.68998,8793.315611,4356.022369,4228.943196,4459.69251,9271.487341,5903.550641,35057.57538,6833.323553,5329.051373,8413.737247,3415.771897,2289.714393,2958.801699,5093.653902,10158.6324,3415.233251,4515.593902,6812.320125,3831.749475,4084.88197,4018.366163,2187.116322,5552.796652,63990.2562,6878.213818,7249.181258,4485.416987,8698.012582,3999.68519,7970.736717,6927.64819,12374.09917,4576.487131,4963.832552,4980.870119,4174.113181,14105.48697,4668.807887,4925.736619,923.7438741,2373.406473,2649.945577,17174.68596,19074.67189,13069.07609,3256.748671,10895.30842,2968.339721,10470.83514,1619.877517,1883.533898,898.5516233,13132.64808,2611.018307,2626.145823,3099.479886,6354.307157,2691.652042,841.2065266,4068.002202,6192.320736,3968.929197,5277.631867,2900.362641,3174.882048,6002.486341,5344.406335,2752.662584,5601.807186,2328.971031,1339.014893,3821.411168,8079.282638,3096.404028,3027.099716,11720.85077,11291.60344,7094.459591,8865.146355,1949.012055,9456.203818,5809.363073,20523.84051,1616.779103,1732.497813,4544.420629,2256.559366,6420.797626,28835.03385,5899.413001,6389.781109,3654.66605,5004.770053,8368.762115,5084.053893,6595.638551,4008.542702,7925.292413,5177.455496,6331.983756,3382.80887,3864.457719,4609.414873,2456.384214,5356.560073,8848.62552,7238.863601,4328.677602,3802.932015,7613.780039,1198.928028,5131.930427,5429.911944,14705.42104,53220.62385,4263.755957,26.24187005,2
3503.189567,69022.20431,7313.447973,3840.34545,4379.138013,4545.880991,8601.859705,5682.741845,39607.96319,6420.797626,5761.693983,9799.930095,4238.097073,3071.406805,2881.956096,4868.061522,10978.36271,3521.544661,4233.386098,7621.642087,4149.240147,4224.156756,4019.178916,2138.921458,5679.308913,56897.05014,6819.467954,7063.440521,3980.247957,8279.73187,4149.49228,9009.120095,6823.951096,12088.78708,5498.063639,4999.735263,4953.071079,4419.933048,12791.42148,4706.361436,4938.661453,1150.641436,2350.325817,3134.219628,15906.0881,17524.00255,13903.49366,3201.838782,11098.26818,2634.436371,10343.94802,2279.714421,1810.536856,1403.192726,13562.70545,3073.232281,2867.548763,2736.409963,6527.26921,2961.230896,1192.381109,3842.393934,5845.365302,4701.264573,4927.68871,3407.636762,4377.118059,6212.02216,5372.453683,2682.99355,5298.398635,2276.712901,1722.991339,2733.108363,7867.643276,4106.078794,2758.374799,11400.2475,10542.40702,7161.897677,8549.887511,2040.645087,8706.601149,5790.005498,18647.41405,1732.497813,2266.011866,4704.797906,2934.864619,6124.726526,28835.03385,5784.135276,6787.763486,3542.539125,5111.300742,9948.132316,5498.044953,8848.62552,3901.695367,7425.107502,4695.086108,6624.700277,3117.291795,3254.523265,4418.06085,2892.362362,4439.664047,8168.987967,6903.704603,4046.12871,3571.459307,6114.393512,815.7324113,4367.360976,4823.246227,14907.41435,44037.13665,4983.820529,73.00473448,2
4922.317392,34337.67418,5697.134427,3999.641241,3980.247957,4141.439792,3405.768516,6156.699453,11542.15628,2487.761804,5985.918522,3883.107686,18381.74714,1604.546581,3132.407112,4679.963559,5729.564071,3580.033095,4336.654497,6739.82603,5285.443232,2867.548763,4381.066656,1959.645078,5879.551496,5003.284047,8546.772215,8121.005656,6359.142092,3888.681316,4170.141905,19838.14436,13903.49366,4184.333482,10235.99091,3158.188487,8413.096554,10124.6408,7757.145237,5826.686181,4145.696557,3891.421211,4434.356024,5083.403602,10733.27113,3135.175149,10825.60876,3148.975457,6391.81469,3669.023252,3581.286136,2359.133868,2077.552329,1648.262073,16941.5939,3097.721253,5645.948952,5154.169427,11008.4017,5555.888949,1991.229638,7383.309162,3166.280201,2816.429691,4450.059591,3609.588418,4005.307528,5030.13305,4925.315515,2561.313615,2642.384968,2072.986694,1021.414874,3900.012955,6883.272718,4412.334016,2676.513497,6798.731661,3988.147603,12791.42148,4694.967321,1339.014893,1824.265058,4089.022511,1334.93702,1269.215011,2076.554008,2507.503216,3853.092253,8715.105537,4304.19559,8961.299233,50694.65603,7299.829425,6377.348226,16754.16365,5474.450783,9394.994908,7287.533576,8083.837619,7480.789893,4412.3037,4121.186515,2942.40311,2817.853977,2961.709764,7136.919511,6376.23801,35934.06487,5230.540305,4675.367528,8805.674917,92.33225678,1282.470605,5030.529791,14907.41435,43465.54577,4377.284436,92.33225678,2
5713.664377,32756.68422,5229.664145,3871.904828,3325.588012,2894.568198,3754.748849,5991.508124,10722.42597,1747.828749,5433.331071,4232.563796,17521.9455,2255.874079,3192.876687,5043.237119,5695.139961,3120.51453,4576.487131,6919.353833,5097.219397,3056.696825,3930.150378,2547.801027,5743.658425,4190.963854,8801.470298,10009.34123,6279.626703,3926.145092,4098.958794,17866.95271,13903.49366,3422.406567,10405.8833,3133.658259,9064.681821,8548.650567,7378.056029,5569.11225,3892.147485,3882.440983,4787.459993,4213.758916,10908.62472,3328.189961,9650.999698,3417.978987,6164.865212,3786.09511,3822.365427,2658.16372,2400.975149,1604.546581,16032.8829,3193.82112,7250.201375,5181.386213,10994.38377,6335.420258,1949.963668,7961.242341,4312.247953,3410.896672,4351.128316,3424.632311,2901.100161,4873.666512,5163.508431,2736.580921,2668.356836,2490.723961,1365.502087,4211.826449,7722.305175,3957.640338,2411.013159,7998.167692,4250.828162,12764.71177,5914.021953,1319.202368,2005.084558,4237.478538,1396.984836,1068.753873,2907.981631,3086.710599,4265.013373,8665.782062,4273.201682,8564.869497,50694.65603,7621.642087,6420.647348,17174.68596,6014.378172,12221.69642,7408.768026,6847.282169,6948.361429,4896.735038,4207.787701,3707.06903,3580.033095,3225.908769,6641.231894,5341.352915,37515.05483,4899.8693,4785.244985,7197.917255,377.0528711,943.7871182,4695.113788,12927.00128,43465.54577,4479.768603,40.54959929,2
2539.432818,37515.05483,5179.43435,3550.865287,4578.29655,4280.24918,4046.797258,5359.968602,7144.19823,5899.752938,5636.163103,5540.890606,4565.015203,19067.93636,2244.588152,6707.687654,15628.6951,3959.876912,4554.185754,7846.850566,5759.223713,3333.509233,3668.597639,6955.876431,5735.494949,5721.838187,5631.269439,4990.239155,8364.704388,4379.308528,8650.251871,8046.847411,3036.320101,3265.25531,3523.727812,2811.939043,6479.795821,5191.40688,4873.666512,7654.077315,3716.247475,1569.128095,4284.780141,4895.217131,8577.394299,4256.715415,10925.38574,3706.781145,9052.070698,2154.555151,5569.11225,2532.159928,2331.565192,2195.924373,11574.84855,4271.626474,14494.62533,1895.388893,10908.62472,4418.06085,1126.269321,6065.833004,2884.232357,7063.440521,6105.034278,5098.83697,2785.180289,5971.771183,6862.071655,3763.899137,5273.155553,2086.621551,1402.481983,4282.001596,3351.051698,11052.73117,2443.960868,5069.482783,4330.533461,9384.537951,64945.95345,2154.961419,6094.760573,4048.247624,5497.863345,1192.381109,3432.384738,3706.784211,3183.38419,14593.67567,6919.353833,10706.52517,8252.865775,5030.13305,5631.686834,13427.12565,4363.771243,23539.12858,11482.79698,9533.923106,4704.797906,4326.189948,2554.101176,2310.27383,2784.193221,4941.708151,4132.764469,17103.48024,10570.59771,4263.237613,3474.447575,2634.567489,63.205045,1652.197589,3873.226401,19838.14436,65208.07081,3150.067714,63.205045,2
3415.665277,37515.05483,5780.373104,3724.876676,5497.732096,4666.437323,3457.965147,5323.464479,7368.42836,5100.362512,6527.26921,6260.240571,5136.725566,21492.64486,2384.262303,7452.429562,17103.48024,4170.706007,4328.677602,7514.673261,5300.780986,3184.489388,3494.108852,7069.000727,5057.719273,5931.381559,5602.276548,4840.065384,8094.607025,4175.180356,6710.214286,7510.712116,3628.245579,2843.77894,3493.724832,2443.666666,5809.363073,4863.127751,4953.071079,7124.775436,3062.499172,1267.183734,4279.917033,4483.598452,8950.965571,4029.275635,12742.22924,3349.584534,9772.407074,2203.68951,4707.29926,2458.879841,1957.645154,2594.957162,10925.38574,4472.942822,14105.48697,1726.977398,8601.859705,4215.501938,1145.70782,5556.161303,3233.52999,8416.522827,5568.795606,4998.565046,2682.728318,6095.011462,6924.300872,3792.413511,4954.831518,2257.563934,1272.69189,3883.858356,3414.685468,13873.92434,2770.602028,6113.181142,4364.950463,8706.601149,64945.95345,2046.399392,6764.120162,4646.58133,4984.050726,1150.641436,2750.358503,3678.099495,3861.830204,13608.53087,6670.585984,9793.313996,7675.393271,5755.925781,5501.016308,10994.38377,4532.081312,30827.71065,12453.10794,8717.477368,4610.768424,4327.741513,2778.947938,1816.339658,2970.727116,6088.387168,3793.169384,14161.17135,11869.32612,4190.901297,3701.801469,2657.812921,63.205045,2213.62988,4325.609942,18553.14192,65208.07081,4002.301135,63.205045,2
1534.962056,34337.67418,9658.690823,4134.863492,5124.375006,3512.569096,3463.663524,4277.098001,7657.198776,3947.201689,7446.445401,4716.410479,28835.03385,2901.216436,3755.011955,7837.767356,11392.33662,3455.068153,3287.081662,9463.000909,5329.924409,2902.732534,3697.474601,2346.027155,6271.753235,5305.25237,5015.805429,6525.16029,7425.107502,4343.238351,5131.257783,4554.085926,2641.751775,2760.41648,5891.809886,3805.224233,6950.707913,7041.599458,6238.749909,5302.805709,3333.30084,1810.536856,4472.457294,5341.352915,10754.03688,5327.873793,38915.15796,6391.81469,9353.863767,2626.43533,4646.806172,4875.027062,2244.588152,1771.039231,8165.340095,3513.260613,12548.89399,3229.053683,13081.85098,6192.320736,919.3617821,4270.644225,4900.883298,4070.936796,4317.324221,3237.139551,2466.546671,4165.760758,5790.005498,3053.944861,3010.279165,2254.380581,1401.04418,6649.806933,7998.8651,3219.815248,3061.592411,6492.386102,3676.817854,12088.78708,5520.540801,1339.014893,2492.2238,4107.790381,13427.12565,1434.441254,2266.049686,3707.01611,4881.296312,8549.887511,6088.387168,4346.937781,7408.768026,5783.122524,6883.272718,15417.8994,7521.53133,10711.90096,4008.911753,15395.60305,4963.904535,4925.724049,3246.533931,3609.522059,3708.271347,4324.943517,7722.305175,9154.410749,7409.969642,4565.015203,4032.571122,21465.89279,416.5391812,1805.561642,3504.012254,9650.999698,40484.45268,5556.161303,277.475685,2
1909.32688,41372.63741,8207.892034,4980.870119,3727.995266,3648.977328,4083.990229,3619.428289,6398.989165,3493.59778,9725.368155,4751.649818,26275.42029,2319.083996,3311.417577,6008.130589,13427.12565,3474.08485,4811.958784,9513.692702,5258.408189,2688.489635,4542.573181,2901.568601,6467.315884,4963.832552,5416.152825,6774.788074,7814.362442,4152.172708,4683.94495,3352.638356,2739.560247,2206.401737,5665.306526,3493.268755,7654.077315,6197.932157,6458.154882,4580.074807,3083.084197,1454.651275,5168.040275,5777.312094,12374.09917,4529.351392,35378.09847,5800.065352,11098.26818,2697.045947,4170.706007,4242.527865,2532.159928,970.2786814,7057.741621,2744.004536,6414.260483,2934.864619,10387.81918,7247.963936,682.9630526,4010.306591,4602.406502,4233.815207,4158.296407,3023.060512,2594.573427,4194.627192,6003.901095,3305.82867,3001.72239,2787.137484,1458.233382,9009.120095,7804.212638,3045.412677,2594.410538,7285.159078,4466.667683,11229.22799,5124.375006,1073.807534,2359.133868,4753.152028,8807.657472,1717.89256,2275.502187,4260.226933,3881.212308,7660.011362,5376.4137,5286.453365,6812.320125,5775.511552,7386.755184,13903.49366,8597.042733,7883.668618,4146.368601,15906.0881,5273.155553,5556.161303,3387.04263,3726.330305,3621.012661,3793.169384,10570.59771,9718.945539,8121.005656,4865.308466,4225.423507,24100.54651,351.021335,1587.671249,3906.351411,11400.2475,35057.57538,4348.553808,613.9907319,2
3405.72847,114.9341786,5106.30916,6591.157629,3617.7014,3374.151645,3418.228071,4247.421255,59961.37395,4997.903183,6817.247994,6051.339058,4408.490613,8364.704388,4503.69459,8608.293178,3875.237349,7069.51642,5035.610955,25488.08615,5902.181156,2850.618064,4864.398334,2507.98849,5491.198099,5490.27973,5178.210985,5057.157938,3977.562666,5412.933924,8503.821612,10624.62707,7823.668414,14308.68682,4998.565046,2682.12275,7626.127994,6567.481165,4121.186515,6627.36114,3777.806159,1717.846598,3193.269142,3152.967642,12496.94391,8018.84967,56897.05014,7040.772486,8715.105537,2458.879174,4465.987883,3630.121975,2569.841933,1726.205895,20352.93879,4450.164111,3733.560842,18553.14192,6650.067681,5149.709354,1666.067284,5762.703142,2843.090732,4983.48122,4166.348769,4061.05143,4783.722918,11146.21203,7494.239133,2995.37052,2507.419848,2665.374996,1971.631876,5546.599006,4030.02914,5128.780822,2194.19919,10908.62472,4990.849234,10081.17259,5397.847607,1782.420441,2293.066873,4885.998451,5595.750264,1933.292279,2858.701606,4152.26489,3341.387251,6250.897651,3783.785336,6026.113162,7386.755184,15628.6951,6640.198166,16255.40469,6321.468825,9353.863767,3192.739813,6468.392233,5218.441923,7200.057753,3313.647529,2926.686789,3333.30084,3599.275623,5136.352822,8597.042733,10895.30842,3882.75644,3801.974898,3061.853125,3823.11208,3922.028946,4826.719446,22605.59886,1669.735293,4182.907477,134.4565245,2
4292.848724,418.6492456,7411.989511,6398.184906,4645.713359,4377.972299,3173.17698,5329.903968,43465.54577,4656.611374,5971.771183,7299.829425,2624.730836,8549.887511,4716.46318,9456.203818,2370.218827,4930.524671,4776.50314,23539.12858,4875.027062,2831.16021,3570.542193,2398.148636,6966.608402,5470.908031,4321.127693,4600.750251,4683.214476,3552.433266,8121.005656,11188.42065,8390.105361,16255.40469,5371.546197,7934.116131,6377.348226,5869.726025,3248.912239,6576.773675,3987.490364,1668.730705,2681.94046,2761.904642,11482.79698,5874.764133,56419.20151,7220.095489,9090.970023,2018.513047,4136.470733,3959.329588,2144.958113,1666.805227,19410.88652,4247.228705,7215.297889,19495.1942,5710.140504,3918.095958,1550.939487,4327.559164,3685.397002,3648.643773,5601.031326,4576.487131,4129.990642,9552.729837,7538.886171,4471.339066,3235.683835,2910.518116,1921.137934,5060.140942,4264.113749,5657.001745,2394.63986,9189.197142,5581.98691,9384.537951,4250.828162,2096.074051,1950.070621,4137.537014,4100.607093,2069.743854,2554.198301,3581.286136,2739.560247,6685.657647,3376.830459,5488.308981,7578.939976,14907.41435,5315.596788,15830.88959,5899.413001,7350.068245,4131.283234,6139.320189,5410.007114,6097.837225,2724.608122,2689.228468,3628.245579,3029.200075,5000.240901,8962.34177,11976.60484,4009.057841,3657.299546,2667.515811,3396.918269,2976.55049,6478.968592,24554.55642,714.2389631,6972.519283,52.84130478,2
